is_hazmat,reason,item_id,title,description,domain_id
False,"É um brinquedo infantil sem componentes perigosos como baterias de lítio, produtos químicos inflamáveis ou tóxicos.",MLB30975776,"Brinquedo de pegadinha dog morde dedo,jogo de barco pirata Brinquedo educativo Brinquedo navio",,MLB-JOKE_TOYS
False,"O produto é um brinquedo simples sem componentes perigosos como baterias, produtos químicos inflamáveis ou tóxicos.",MLB32551059,Brinquedo Educativo Diabolô Yoyo Malabares Com Baquetas Cor Laranja,"Brinquedo Educativo Diabolô YoYo Malabares Com Baquetas Go Play - Multikids

Contém:
01 Brinquedo Educativo Diabolô Go Play - Multikids (Veja Variações)

Diabolô Go Play - Multikids

Faça Incríveis Malabarismos com Diabolô! Perfeito Para Brincadeiras Ao Ar Livre!

Descendente do Yoyo, o Diabolo foi criado na China Antiga para realizar manobras aéreas.

Com o Go Play Diablô da Multikids, a diversão é garantida!

Acompanha 1 peça diabolô, 1 par de baquetas e 1 pedaço de cordão para brincar em qualquer lugar e tornar a brincadeira ainda mais divertida!

Certificação CE-BRI/BRICS 0057-17 NM 300/2002

Imagens ilustrativas.

Dimensões:

C: 35 cm (Bastão)

C 13 cm x L 11 cm (Diabolô)

Material: Plástico

**Indicado para crianças acima de 05 anos**

*Cores variam conforme disponibilidade

***Não inclui cobertura por uso inadequado",MLB-JUGGLING_DIABOLOS
True,"O produto contém baterias recarregáveis (provavelmente de lítio), que são consideradas materiais perigosos para transporte.",MLB45706989,"Mini Juicer, liquidificador portátil, carregador USB, 500 ml, cor rosa","O espremedor elétrico portátil tem um corpo pequeno e baterias recarregáveis USB, adequadas para uso externo, viagens, compras e em qualquer outro lugar que você quiser. 
 
 O liquidificador pessoal foi projetado com 6 peças de lâminas de aço inoxidável 304 e um forte sistema de energia, motor de cobre puro, alta velocidade e longa vida útil, que podem produzir frutas sem esforço. 
 
 Este produto pode fazer smoothies, sucos e alimentos complementares para bebês, mas também pode ser usado como garrafa de água. 
 
 Este copo liquidificador portátil possui um único botão. Clique no botão para ligar a alimentação. Quando funcionar, você pode agitar o frasco suavemente enquanto o segura para uma melhor mistura. 
 
 CARACTERÍSTICAS: 
 
 Nome: liquidificador de suco 
 Tamanho: cerca de 108x86x173 mm/4,25* 3,38* 6,81 polegadas 
 Peso líquido: 470g 
 Cor: verde, azul, rosa 
 Capacidade total do copo: 500 ml 
 Capacidade da linha de água: 340 ml 
 Capacidade da bateria: 1200 mAh 
 Velocidade sem carga: 22000 rpm 
 Tempo de carregamento: cerca de 2 horas\ Cabo USB 
 
 CONTEÚDO: 
 
 1 Juice Blender (Well) 
 1 canudo da mesma cor 
 1 Cabo de carregamento",MLB-JUICERS
False,"O produto é um refrigerante e seus ingredientes (água, açúcar, gás carbônico, ácido cítrico, etc.) não são classificados como materiais perigosos para transporte.",MLB54338608,Kit X2 Suco De Melão Sunkist Melon Soda 355ml,"Bebida Frutada de Melão Soda 350ml SFC  
Descrição: O refrigerante coreano sabor melão é o verdadeiro gosto da fruta com refrescância e sabor, proporcionando alegrias ao seu paladar e de quem estiver por perto. Experimente!  
Peso: 350ml  
Ingredientes: Água, açúcar, frutose, concentrado de melão, gás carbônico, acidulante ácido cítrico, aroma cítrico e de melão, emulsificantes, sal, corantes naturais, Vitamina C.  
Atenção: Não contém Glúten  
Fabricante: Bohae Co.  
Origem: Coreia",MLB-JUICES
False,"O produto é um macacão jeans, que é uma peça de vestuário e não se enquadra em nenhuma categoria de material perigoso.",MLB14303494,Xique Xique Store Macacão Jeans Firenze Jeans-escuro 38,,MLB-JUMPSUITS_AND_OVERALLS
True,Querosene e diesel são combustíveis inflamáveis.,MLB61793455,Aquecedor de barril industrial de querosene diesel Konan 44000k/cal - preto,,MLB-KEROSENE_HEATERS
False,"Não há indicação de materiais perigosos como líquidos inflamáveis, corrosivos, tóxicos ou baterias de lítio de grande porte no título do produto. Teclados e mouses são geralmente eletrônicos seguros.",MLB62178192,Kit de teclado e mouse gamer Aportex Kit Gamer RGB Aportex,,MLB-KEYBOARD_AND_MOUSE_KITS
False,"Keycaps são acessórios de teclado feitos de plástico e não contêm materiais perigosos como baterias, líquidos inflamáveis ou produtos químicos corrosivos.",MLB64538342,Keycaps Pudim Black P Teclado Mecanico Redragon Scarab Abnt2,,MLB-KEYBOARD_SWITCHES
False,"O produto parece ser um chaveiro ou item decorativo com tema químico/médico (seringa, frasco), não indicando a presença de substâncias perigosas em si.",MLB46889347,"Farmacobiólogo, chaveiro químico, seringa, seringa, frasco de prata",,MLB-KEYCHAINS
False,"O produto é um porta-chaves decorativo com acabamento em ferrugem, não contendo substâncias perigosas, baterias ou produtos químicos regulamentados.",MLB28612502,Portallaves San Pacific International (SPI) SPI Home 50915 - ferrugem,,MLB-KEY_RACKS
False,"O produto é um patinete infantil, um brinquedo simples que não contém materiais perigosos como baterias de lítio, líquidos inflamáveis ou produtos químicos corrosivos.",MLB23682326,Patinete DM Toys Brinquedo Educativo Infantil Criança,,MLB-KICK_SCOOTERS
False,"É um brinquedo infantil que não contém substâncias perigosas, baterias de lítio ou outros materiais regulamentados.",MLB24649192,Jogo de boliche infantil NewArt Brinquedo Educativo,,MLB-KIDS_BOWLING_GAMES
False,"O produto é um brinquedo magnético e não contém materiais inflamáveis, corrosivos, tóxicos, explosivos, gases comprimidos ou outros materiais regulamentados como perigosos.",MLB37424225,Brinquedo Educativo Desenho Magnetico Interativo Com Caneta,"Brinquedo Educativo Desenho Magnético Interativo com Caneta

Explore o mundo da criatividade com o Quadro Magnético Magnetoy, uma ferramenta excelente para estimular o desenvolvimento infantil. As pastilhas coloridas com ímãs e a caneta com ponta magnética proporcionam uma experiência de desenho divertida, aprimorando habilidades motoras e visuais. 
Aprimora a observação, compreensão, paciência, percepção de cores, coordenação motora e percepção espacial.

- Dimensões: 225,5 x 25,5 x 3 cm (embalagem)
- Referência: 4080
- Contém: 1 Display com caneta magnética e 82 peças coloridas + 12 cartas ilustradas
- Faixa Etária: indicado para crianças a partir de 4 anos
- EAN: 7898676721151
- Certificado pelo Registro 000271/2024 OCP 0098",MLB-KIDS_DRAWING_TABLES
False,"O produto é um kit de pintura educativo para crianças, e os materiais de pintura para uso infantil geralmente não são classificados como perigosos (inflamáveis, corrosivos, tóxicos, etc.).",MLB25596697,Brinquedo Educativo Pedagógico Kit Pintura,"Apresentamos o Brinquedo Educativo Pedagógico Kit Pintura da marca Upmultishop, um produto que promete transformar o aprendizado em uma experiência divertida e colorida. Este kit é uma ferramenta educativa que estimula a criatividade e a coordenação motora das crianças, enquanto elas se divertem pintando e criando suas próprias obras de arte.

O kit é composto por uma variedade de materiais de pintura de alta qualidade, adequados para crianças de todas as idades. Com ele, seu filho pode explorar diferentes técnicas de pintura, aprender sobre cores e formas, e desenvolver suas habilidades artísticas. Além disso, a pintura é uma atividade relaxante que pode ajudar a melhorar a concentração e a paciência das crianças.

O Brinquedo Educativo Pedagógico Kit Pintura da Upmultishop é fácil de usar e seguro para as crianças. Todos os materiais incluídos no kit são não tóxicos e foram testados para garantir a segurança dos pequenos artistas. Além disso, o kit vem em uma caixa prática que facilita o armazenamento e o transporte, para que seu filho possa levar sua oficina de arte para onde quiser.

Este é o presente perfeito para qualquer criança que goste de pintar e desenhar. Com o Brinquedo Educativo Pedagógico Kit Pintura da Upmultishop, seu filho terá horas de diversão e aprendizado garantidos. Não perca a oportunidade de proporcionar a seu filho uma experiência de aprendizado única e divertida.",MLB-KIDS_EASELS
False,"O produto é um brinquedo educativo/jogo pedagógico composto por peças ilustradas, não contendo materiais perigosos como químicos, baterias de lítio, gases ou substâncias inflamáveis.",MLB65897612,Sequencia Lógica Vida Brinquedo Educativo,"O Sequência Lógica Vida é um jogo pedagógico que estimula as crianças a organizarem suas ideias e compreenderem diferentes momentos do ciclo da vida de forma lúdica e divertida.

Com peças ilustradas que representam situações e etapas do cotidiano, a criança desenvolve o raciocínio lógico, a noção de sequência e a percepção temporal enquanto aprende brincando.

BENEFÍCIOS:

- Estimula o desenvolvimento cognitivo;
- Incentiva a organização do pensamento e das ideias;
- Favorece a compreensão de ordem, tempo e sequência.

COMPOSTO POR: 16 peças em M.D.F. de 7 x 7 cm representando as sequências e os momentos de cada um em figuras, pintadas e serigrafadas com tinta ultravioleta atóxica em uma das faces. Embalagem: Caixa de madeira medindo 17 x 9,5 x 4,5 cm, com tampa serigrafada.

DIMENSÕES: Medidas do produto 7 x 7 cm e Medidas da caixa 17 x 9,5 x 4,5 cm.

COMPOSIÇÃO: M.D.F.

Indicado para maiores de 5 anos.

Marca: Carlu",MLB-KIDS_LEARNING_CARDS
False,É um brinquedo educativo de madeira (MDF) e não contém substâncias perigosas.,MLB28315279,Torre De Londres Brinquedo Educativo Em Madeira,"Apresentamos a Torre de Londres Brinquedo Educativo em Madeira, uma criação exclusiva da marca Planeta Brinquedo. Este brinquedo é uma miniatura da famosa Torre de Londres, feita inteiramente de MDF de alta qualidade. Com um design atraente e uma cor rosa vibrante, este brinquedo é perfeito para crianças a partir dos 5 anos de idade.

O modelo Torre de Londres Brinquedo Educativo em Madeira foi criado com o objetivo de desenvolver o raciocínio rápido, ação nas funções executivas, habilidades de planejamento e solução de problemas e dificuldades progressivas. As dimensões do brinquedo são 17,5 x 7,5 x 3 cm, tornando-o fácil de manusear e perfeito para pequenas mãos.

Este brinquedo educativo é mais do que apenas um brinquedo, é uma ferramenta de aprendizado que ajudará seu filho a desenvolver habilidades importantes enquanto se diverte. O EAN do produto é 7807283098549. Com a Torre de Londres Brinquedo Educativo em Madeira, a diversão e a aprendizagem andam de mãos dadas.",MLB-KIDS_LEARNING_TOWERS
True,"O esmalte de unha é geralmente considerado inflamável e, portanto, um material perigoso para transporte.",MLB63569703,Ladybug Kit Manicure Infantil Secador Unha Esmalte Glitter,,MLB-KIDS_MAKEUP_KITS
False,"O produto é uma calça com microfone embutido, um acessório de vestuário/comunicação, e não contém materiais perigosos como baterias de lítio, líquidos inflamáveis ou produtos químicos corrosivos.",MLB64526069,Calça Rádio Caqui com Microfone Embutido,"Rádio Pantz Khaki com microfone embutido 
 
 Compatível com PUXING PX777 PX666 PX888 PX888K PX328 PX333 PX999 PX555 
 Compatível com Quansheng TGK4AT, TG2A, TG45AT, TG42AT, TG22AT, TG25AT, TGUV2 
 Compatível com Hybrid TC268, TC3636 8, TC268S, TC368S, TC368S G, TC265, TC265S, TC365S, TC270, TC370, TC380 
 Compatível com Yu Baofeng UV5RA UV5RB UV5RC UV5RE UV5RA UV5R UV3R UV5 UV6 V85 UVB6 UV6R GT3 GT3TP BF480 BF490 BFV6 BFV8 BF88 8S BF66S BF777S BF999 BF888 BF777 BF658 BF668 BF530 BF520 658 
 Compatível com KPRO Transport PowerTalk, Procesal XLS TK208, TK220, TK240, TK0240 D, TK248, TK250, TK260, TK260G, TK270, TK270G, TK272, TK278G, TK308, TK320, TK340, TK340d, TK348 TK350, TK353, TK360G, TK370, TK370G, TK373G, TK373G, TK373G, TK373G, TK388G 
 Protalk 430, TK431, TK2100, TK2102, TK2102L, TK2107, TK2118, TK2160, TK2170, TK2170K, TK2200, TK220, TK2200LP, TK2202, TK2202K, TK2212, TK2212K , TK3100, TK3101, TK3102, TK3107, TK3107 130, TK3131, TK33173, TK33160, TK33173 3200, TK3200L, TK3200LP, TK3202, TK3202K, TK3202L, TK3230, TK3230XLS 
 THD7, THD7A, THD7AG, THD D7E, THF6, THF6A, THF7, THF7E, THG71, THG71A, THG71E, THK2, TH K2A, THK2A, THK2AT, THK2E, THK2ET, TH21, TH21AT, TH21BT, TH22, TH22A, TH22A, TH22A, TH22E, TH25, TH26, TH27, TH28, TH31BT, TH41BT, TH 42, TH42A, TH42AT, TH42E, TH45, TH46, TH47, TH48, TH55, TH75, TH41 BT, TH 42, TH42, TH42, TH42, TH42, TH42, TH42, TH42, TH42, TH42, TH42, TH42, TH42, TH42, TH42, TH42, TH42, TH42, TH42, TH42 TH42, TH42, TH42, TH 42, TH42, TH42, TH42, TH42, TH42, TH42, TH42, TH42, TH42, TH42, TH42, TH42, TH42, TH42, TH42, TH42, TH42, TH42, TH42, TH42, TH42, TH42, TH42, TH42, TH42 TH77E, TH78, TH78A, TH78A, TH42 E, TH79, TH79A, TH79E, THG71, TH205, TH205A, TH205AT, TH205E, TH215, TH 215A, TH225, TH225A, TH235, TH235A, TH235E, TH315, TH315A, TH415, TH415A, TH415E KPG27D, KPG29D, KPG48D, KPG49, KPG55D, KPG56D, KPG62D, KPG66D, KPG69D, KPG70D, KPG74D, KPG75D, KPG77D D, KPG82D, KPG87D",MLB-KIDS_MICROPHONES
False,"O produto é um relógio digital infantil e não há indicação de que contenha materiais perigosos como baterias de lítio de grande porte, líquidos inflamáveis ou outras substâncias regulamentadas.",MLB48880611,Relógio Digital Patrulha Canina - 54339 54339,"O Relógio Digital Patrulha Canina da Toyng é o acessório perfeito para os pequenos fãs da famosa série. Com um design divertido e colorido, este relógio não só permite que as crianças aprendam a ver as horas, mas também traz a alegria dos personagens da Patrulha Canina para o dia a dia. Além de mostrar a hora, ele também exibe a data, tornando-se um item prático e educativo. Fabricado pela Toyng, uma marca reconhecida por sua qualidade e inovação, este relógio é novo e ideal para presentear. Seu modelo, Relógio Digital Patrulha Canina - 54339, é perfeito para crianças que adoram aventuras e estão sempre prontas para ajudar. Com certeza, será um sucesso entre os pequenos!",MLB-KIDS_PLAYGROUNDS
False,"O título do produto descreve um brinquedo educativo infantil e não menciona explicitamente a presença de materiais perigosos como baterias de lítio, líquidos inflamáveis ou produtos químicos.",MLB44546014,Brinquedo educativo infantil Casa De Cory Bolidos Vtech,,MLB-KIDS_PLAYHOUSES
False,"O produto é uma cadeira de madeira envernizada, um item de mobiliário acabado que não contém substâncias perigosas ou características de materiais perigosos para transporte.",MLB67147165,Cadeira Infantil De Madeira Eucalipto Envernizada Resistente,"Cadeirinha infantil em eucalipto, ideal para garantir resistência, durabilidade. Ótimo acabamento em verniz.
Perfeita para uso em casa, escolas e espaços infantis. Também pode ser usada para lazer diversos, como pescarias e acampamentos.
Produto prático, seguro e versátil.
Produto pronto para uso, fácil de limpar.",MLB-KIDS_TABLES_AND_CHAIRS_SETS
False,É um brinquedo (triciclo para boneca) e não contém materiais perigosos.,MLB23254001,Triciclo Maringá Triciclo Motoca Para Boneca Triciclo Motoca Para Boneca,,MLB-KIDS_TRICYCLES
True,"Contém baterias de lítio recarregáveis, que são consideradas materiais perigosos devido ao risco de incêndio.",MLB61678821,Walkie Talkies Wishouse para crianças recarregáveis com carregador USB,,MLB-KIDS_WALKIE_TALKIES
False,Aventais são produtos têxteis e não contêm materiais perigosos.,MLB33972036,"Aventais personalizados Ambesonne, amarelos, azul gasolina. Cor Amarelo, Azul da Gasolina",,MLB-KITCHEN_APRONS
False,"O produto é uma assadeira, um utensílio de cozinha, e não contém materiais perigosos.",MLB27405670,assadeira forneável para forno Petropell Forno Bolo Inglês 300g,,MLB-KITCHEN_BAKING_DISHES_AND_SHEETS
False,"O produto é um kit de tigela com tampa e talheres para bebê, feito de polipropileno e borracha, não contendo substâncias perigosas ou materiais regulamentados.",MLB36220633,Kit Bowl Com Tampa E Talher Azul - Zoop Baby,"Kit Bowl com Tampa e Talher Azul - Zoop Baby ZP00885

DESCRIÇÃO DO PRODUTO:

O Bowl com tampa e talher da Zoop Baby é ideal para as refeições do bebê. Com tampa protetora para transportar e guardar os alimentos com segurança. Os talheres com design anatômico são projetados para promover a autoalimentação.

A colher desse bowl é termo sensível para os pais saberem que a comida está quente

DESCRIÇÃO TÉCNICA:

Peso: 120gr

Dimensões do Produto: 21 x 25 x 21 cm;

Material: polipropileno, borracha termoplástica e silicone",MLB-KITCHEN_BOWLS
False,"O produto é um balcão de móveis, não contendo materiais perigosos como inflamáveis, corrosivos ou tóxicos.",MLB58674893,Balcão Móveis Paraná Forno ana Forno mdp,,MLB-KITCHEN_CABINETS
False,"O produto é uma cesta organizadora de aço, não contendo substâncias perigosas, baterias ou componentes que se enquadrem nas categorias de materiais perigosos.",MLB34810395,Cesta Suspensa Prateleira Aramada Suporte Organizador Gaveta Cor Branco,"CESTO GAVETA ARAMADO PRATELEIRA ORGANIZADOR SUSPENSO

O cesto gaveta é feito em aço, resistente, durável, com um excelente acabamento e de fácil instalação, pois necessita apenas encaixar ele em seu armário, prateleiras ou suportes.

Ideal para você guardar seus mantimentos, frutas, panos, acessórios e o que mais precisar, o cesto suspenso para armário mantém a organização e ajuda no ganho de mais espaço em seu ambiente.

DIMENSÕES APROXIMADAS:
- Comprimento: 26,5cm
- Largura: 25,5cm
- Altura: 14,5cm

CARACTERÍSTICAS:
 - Cor: Branco/Preto
 - Material: Aço 
 - Suporta até 5Kg
 - Resistente a corrosão
 - Fácil instalação: basta encaixar no armário ou prateleira

ITENS INCLUSOS:
- 01 Cesto Prateleira

OBSERVAÇÕES:
 - Imagens ilustrativas
 - Não nos responsabilizamos pelo uso inadequado do produto",MLB-KITCHEN_CABINET_ORGANIZERS
False,"Este produto é um conjunto de talheres de aço inoxidável e acrílico, que não contém materiais perigosos como inflamáveis, corrosivos, tóxicos ou explosivos.",MLB32752926,Conjunto Talher Queijo Minas Frios Faca Garfo Inox Cozinha,"Conjunto Talheres Cortar Servir Queijo Doces Aperitivos 2 Peças Faca Garfo Aço Inox Frios Gourmet

Conjunto De Talheres com Cabo Acrílico 2 Peças.

Ideal para apreciadores de queijo, doces e aperitivos, proporcionando requinte e praticidade.

Design com cabo em acrílico e metal inox, perfeito para servir com elegância.

Dimensões: Faca 16x2,5x0,12cm; Garfo 17x2,3x0,12cm
Peso aproximado de cada talher: 30g

Itens Inclusos: 1 Faca, 1 Garfo

Palavras para referência de pesquisa: talher de queijo, talheres de queijo, talher para queijo, faca de queijo, faca de queijo inox, facas de queijo, garfo para queijo, garfo de queijo.",MLB-KITCHEN_CHEESE_SLICERS
False,"O produto é um conjunto de panelas e saladeira feito de cerâmica e aço inoxidável, não contendo materiais perigosos como inflamáveis, corrosivos, tóxicos ou explosivos.",MLB39084503,Conjunto De Panela Cerâmico Saladeira Inox Class,"Conjunto De Panela Cerâmico Saladeira Inox Class

Saúde, praticidade e charme, esses são os principais benefícios que levará ao adquirir esse lindo conjunto de panelas de cerâmica vermelha. Projetada por engenheiros e químicos, as panelas ceramic class são biodegradáveis com excelência em cerâmica. Também possui características como cabo envernizado, interior em cerâmica antiaderente (não gruda), tampa em vidro temperado com saída de vapor. O alumínio utilizado em sua fabricação é 100% reciclado.

- caçarola com revestimento cerâmico 20cm 2,0mm vermelha class home
- panela com revestimento cerâmico 18cm 2,0mm vermelha class home

Tampa de vidro temperado com saída de vapor. Cabo/ alças em baquelite com revestimento soft-touch. Seu revestimento interno cerâmico não libera metais pesados e elementos químicos no processo de fabricação e nem durante o seu uso.

Cuidados:
- antes do primeiro uso, remova todas as etiquetas, lave, enxágue e seque cuidadosamente. Depois, passe uma fina camada de óleo de cozinha pela superfície da peça.
- fácil de limpar - resfrie as peças antes de lavar. Remova as manchas com água morna e sabão com uma esponja (macia) ou pano de pratos.
- utilização - use em fogo baixo ou médio para melhores resultados, pois as peças possuem uma base de metal que garante a distribuição de calor eficiente por toda a superfície. Utilizar o fogo alto continuamente pode danificar a superfície branca da cerâmica.
- utensílios de cozinha - use somente espátulas de madeira ou silicone. Espátulas de metal podem danificar a superfície antiaderente das peças.

Saladeira inox 24 cm com colher concha - class home

A saladeira é composta por 03 peças class home e é indispensável em sua cozinha e muito resistente, por ter sido desenvolvido em aço inox. Além de brilhante e bonito, ela é fácil de lavar e de conservar. 

Agregando elegância e sofisticação para sua mesa. Conta com design inovador, produzido com material de alta qualidade, atende aos mais exigentes conceitos de qualidade, praticidade e funcionalidade.

Peça com design diferenciado, perfeito para dar um toque de glamour e sofisticação em sua cozinha, além de modernizar o ambiente. 

Fácil para limpar e guardar. Todo em aço inox.

Informações do produto:
01 bowl para salada de 2,5 litros
Medidas: 24 x 12 
Acompanha 2 colheres

Sempre que possível use água quente, pois renova o brilho dos talheres. Evite o contato das peças com superfícies quentes, pois podem provocar a descoloração do produto. Quando usar a máquina de lavar louça, recomenda-se retirar os talheres logo que tenha terminado o ciclo enxaguar, a fim de que os mesmos sejam secados manualmente.

- importante: não utilizar utensílios de metal neste produto. Apropriado para utensílios de silicone, nylon ou madeira. Utilizar sabão ou detergentes neutros.

Cuidados: para limpeza, utilizar detergente neutro e esponja macia;

Conteúdo do kit:
- 1 caçarola 20cm
- 1 panela 18 cm",MLB-KITCHEN_COOKWARE_KITS
False,"Apesar do título mencionar 'fogos de artifício', a descrição do produto indica claramente que se trata de uma torneira de cozinha, que não é um material perigoso.",MLB61782032,"Torneira de cozinha de cobre com fogos de artifício, torneira de pia de cozinha","Sem dúvida, a cozinha é um dos locais mais movimentados da casa e, por isso, é muito importante escolher a torneira que se adapte às necessidades de uso. A marca Pirooso oferece um design confortável e prático que permite regular a saída de água ao lavar pratos, cozinhar, etc. 
 
 Design de ponta projetado para você 
 O controle de alavanca única é um sistema moderno, durável e fácil de instalar. Isso permitirá que você abra e feche o fluxo com uma mão. 
 
 Flexível e giratório 
 Seu giro de 360º permitirá que você ajuste a direção e o ângulo da torneira. É ideal para máquinas de lavar louça grandes ou duplas. 
 
 Economize água, evite respingos 
 O aerador torna o fluxo de água espumoso, suave e com menos pressão. Isso minimiza os respingos e permite uma economia de até 30%. Isso não é ótimo? 
 
 Minimalismo na sua cozinha 
 O metal é um material cheio de vantagens: higiênico, resistente e anticorrosivo. Além disso, é elegante e oferece um estilo moderno e minimalista. 
 
 Amplie suas possibilidades 
 Com um bico extensível, esta torneira lhe dará maior comodidade para chegar onde você precisa. Evite derramamentos e mantenha seu espaço sempre limpo. 
 
 Pico flexível para simplificar tarefas 
 Seu pico flexível permite que você execute várias tarefas ao mesmo tempo. Lave a louça enquanto desinfeta os vegetais e economize tempo para o que é importante! 
 
 Consumo inteligente 
 Esta torneira incorpora uma vedação de cerâmica que ajuda a reduzir o consumo de água e requer manutenção mínima. Cuide da sua economia e colabore com o cuidado do meio ambiente.",MLB-KITCHEN_FAUCETS
False,"O produto consiste em garfos de sobremesa de aço inoxidável, que não são materiais perigosos.",MLB27016012,"12 Garfos Sobremesa Aço Inox Talher Menor 16,5cm Buffet","Este conjunto de 12 Garfos de Sobremesa da marca Evolvere é uma adição elegante e funcional para qualquer mesa de jantar. Cada garfo é feito de aço inoxidável de alta qualidade, garantindo durabilidade e resistência à corrosão. O material do punho é também de inox, proporcionando um design moderno e sofisticado. 

Estes garfos de sobremesa são do modelo Vogue, conhecido pela sua elegância e estilo. Com um comprimento total de 16,5 cm, são o tamanho perfeito para desfrutar de uma variedade de sobremesas. Além disso, o seu tamanho compacto facilita o armazenamento, tornando-os uma opção prática para qualquer casa ou estabelecimento.

Este kit inclui 12 unidades, tornando-o ideal para grandes reuniões ou para ter sempre à mão um garfo de sobremesa extra. Seja para um jantar formal ou uma refeição casual, estes garfos de sobremesa Evolvere são a escolha perfeita para qualquer ocasião. 

Com este conjunto de garfos de sobremesa, você pode adicionar um toque de classe e funcionalidade à sua mesa de jantar.",MLB-KITCHEN_FORKS
True,"O funil é projetado para manusear solventes, ácidos e combustíveis, que são materiais perigosos (inflamáveis e corrosivos).",MLB28193928,Funil De Plastico Industrial Solvente Acido 160mm Bremen,"O Funil de Plástico Industrial Solvente Ácido 160mm Bremen é um produto de alta qualidade, desenvolvido pela renomada marca Bremen, conhecida por sua excelência em ferramentas industriais. Este funil, modelo 2109, foi projetado especificamente para uso industrial, garantindo resistência e durabilidade mesmo em condições extremas.

Com 160mm e capacidade de 1,2L, este funil é ideal para o manuseio de óleos, combustíveis e produtos ácidos. Sua extensão flexível permite um manuseio fácil e seguro, evitando derramamentos e desperdícios. Além disso, o funil vem com uma peneira, uma característica útil para filtrar impurezas e garantir a pureza do líquido transferido.

Lembre-se, as imagens são meramente ilustrativas. O produto real pode variar ligeiramente em termos de cor e design. Código do produto: 2109. Adquira já o seu Funil de Plástico Industrial Solvente Ácido 160mm Bremen e experimente a qualidade e a eficiência que só a marca Bremen pode oferecer.",MLB-KITCHEN_FUNNELS
False,"O produto é um utensílio de cozinha (mini ralador) feito de aço inoxidável, não contendo substâncias perigosas, baterias ou outros materiais regulamentados.",MLB26754244,Mini Ralador Em Aço Inox Lembrancinha Chá De Panela,"O Mini Ralador Em Aço Inox Lembrancinha Chá De Panela da marca Jiaxi é perfeito para quem busca praticidade na cozinha. Com sua cor verde vibrante, ele traz um toque de estilo para o seu chá de panela. Feito em aço inoxidável, é resistente e durável, garantindo que você possa ralar seus ingredientes com facilidade. Seja para queijos, legumes ou temperos, este mini ralador é uma ótima opção. Leve e compacto, ele pode ser facilmente guardado em qualquer gaveta ou armário. Adquira já o seu e torne suas preparações na cozinha ainda mais práticas e saborosas.",MLB-KITCHEN_GRATERS
False,"Não contém materiais perigosos, inflamáveis, corrosivos ou tóxicos. É um talher de aço inoxidável comum.",MLB27486294,Faca Para Sobremesa Talher Tramontina Pacific Aço Inox,"Faca para Sobremesa Tramontina Pacific em Aço Inox com lâmina temperada, proporcionando maior precisão e durabilidade do fio. Fabricada em material altamente resistente, confere durabilidade ao talher. Apresenta acabamento brilhoso, agregando requinte ao uso cotidiano.

RECOMENDAÇÃO DE USO
Recomenda-se o uso de sabão ou detergente e esponja macia para a limpeza. Evitar produtos abrasivos como palha de aço que podem riscar ou afetar o brilho. Enxaguar bem para remover resíduos de produtos de limpeza, que podem ser corrosivos. Preferencialmente, utilizar água quente para renovar o brilho. Secar imediatamente após a lavagem para evitar manchas causadas por substâncias químicas da água. Evitar atrito entre os talheres durante a lavagem e armazenamento para manter a superfície sem riscos. Não expor as peças a superfícies quentes para prevenir descoloração. Não armazenar em locais úmidos para evitar manchas. A faca possui aço com maior teor de carbono para manter o fio de corte, sendo assim menos resistente à corrosão e requerendo cuidados especiais.

INFORMAÇÕES GERAIS
Faca totalmente temperada, garantindo durabilidade no fio de corte e resistência à corrosão, além de não riscar porcelanas. Confeccionada em aço inox, preserva as características originais, mantendo beleza, higiene e durabilidade do material. Acabamento em brilho com detalhes no cabo. Adequada para o uso diário e compatível com diversos ambientes. Pode ser lavada na máquina de lavar louças.",MLB-KITCHEN_KNIVES
False,"É uma caixa organizadora para baterias, não as baterias em si. Acessórios para produtos com baterias de lítio não são considerados materiais perigosos.",MLB64437093,Hs 18650 - Caixa Organizadora de Bateria para 10 Pilhas 18650,,MLB-KITCHEN_MOLDS
False,"O produto é um conjunto de almofariz e pilão para moer especiarias, não contendo materiais perigosos.",MLB61594216,"Argamassa e forno, moedor de especiarias, almofariz e forno para",,MLB-KITCHEN_MORTARS
False,"É um conjunto de brinquedos de madeira, não contendo materiais perigosos.",MLB45106524,"Le Toy Van - Conjunto colorido de forno e pratos de madeira para. Conjunto colorido de forno e forno, rosa",,MLB-KITCHEN_PLAYSETS
False,"O produto é um kit de cozinha composto por luva de forno e pano, não contendo materiais perigosos, químicos ou baterias.",MLB31074661,Pega panela e luva Appel Kit cozinha 2 peças: luva de forno e pano super limpa,,MLB-KITCHEN_POTHOLDERS_AND_OVEN_MITTS
